product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod025,Cus016,Mark002,2017-12-08,1,759,"INR"
Prod025,Cus017,Mark007,2018-03-27,17,25000,"INR"
Prod025,Cus017,Mark007,2018-04-24,17,25000,"INR"
Prod025,Cus007,Mark004,2018-05-16,1,1190,"INR"
Prod025,Cus007,Mark004,2018-05-22,1,1190,"INR"
Prod025,Cus007,Mark004,2018-05-28,7,23792,"INR"
Prod025,Cus007,Mark004,2018-06-04,4,14278,"INR"
Prod025,Cus007,Mark004,2018-06-12,3,10704,"INR"
Prod025,Cus007,Mark004,2018-06-13,8,29741,"INR"
Prod025,Cus007,Mark004,2018-06-14,32,112991,"INR"
Prod025,Cus007,Mark004,2018-07-27,1,2380,"INR"
Prod025,Cus007,Mark004,2018-07-30,2,5949,"INR"
Prod025,Cus007,Mark004,2018-08-03,1,4759,"INR"
Prod025,Cus007,Mark004,2018-08-21,15,53528,"INR"
Prod025,Cus007,Mark004,2018-08-23,6,21412,"INR"
Prod025,Cus007,Mark004,2018-09-05,3,9514,"INR"
Prod025,Cus007,Mark004,2018-09-07,2,8329,"INR"
Prod025,Cus016,Mark002,2018-09-26,6,14569,"INR"
Prod025,Cus007,Mark004,2018-10-02,5,17838,"INR"
Prod025,Cus007,Mark004,2018-10-03,1,3569,"INR"
Prod025,Cus007,Mark004,2018-10-05,5,16653,"INR"
Prod025,Cus007,Mark004,2018-10-06,5,19028,"INR"
Prod025,Cus007,Mark004,2018-10-08,4,15463,"INR"
Prod025,Cus007,Mark004,2018-10-09,2,7134,"INR"
Prod025,Cus007,Mark004,2018-10-17,43,154611,"INR"
Prod025,Cus016,Mark002,2018-10-31,1,1532,"INR"
Prod025,Cus007,Mark004,2018-11-05,18,65407,"INR"
Prod025,Cus007,Mark004,2018-11-06,3,10704,"INR"
Prod025,Cus007,Mark004,2018-11-14,2,5949,"INR"
Prod025,Cus007,Mark004,2018-12-07,3,9519,"INR"
Prod025,Cus007,Mark004,2018-12-14,16,55903,"INR"
Prod025,Cus016,Mark002,2018-12-14,1,2301,"INR"
Prod025,Cus007,Mark004,2018-12-21,6,21412,"INR"
Prod025,Cus016,Mark002,2018-12-21,1,769,"INR"
Prod025,Cus016,Mark002,2019-01-08,15,34500,"INR"
Prod025,Cus007,Mark004,2019-01-11,5,16648,"INR"
Prod025,Cus016,Mark002,2019-02-15,1,2306,"INR"
Prod025,Cus016,Mark002,2019-02-22,1,1537,"INR"
Prod025,Cus007,Mark004,2019-03-01,1,2380,"INR"
Prod025,Cus007,Mark004,2019-03-08,2,8324,"INR"
Prod025,Cus007,Mark004,2019-03-15,5,17843,"INR"
Prod025,Cus016,Mark002,2019-03-15,1,769,"INR"
Prod025,Cus007,Mark004,2019-03-29,1,1190,"INR"
Prod025,Cus007,Mark004,2019-04-05,2,5949,"INR"
Prod025,Cus007,Mark004,2019-04-12,3,11894,"INR"
Prod025,Cus007,Mark004,2019-04-23,1,1190,"INR"
Prod025,Cus007,Mark004,2019-04-29,2,5949,"INR"
Prod025,Cus007,Mark004,2019-05-06,1,2380,"INR"
Prod025,Cus007,Mark004,2019-05-17,1,4759,"INR"
Prod025,Cus007,Mark004,2019-05-24,2,5949,"INR"
Prod025,Cus007,Mark004,2019-06-03,1,2380,"INR"
Prod025,Cus007,Mark004,2019-06-07,1,2380,"INR"
Prod025,Cus016,Mark002,2019-06-14,1,1537,"INR"
Prod025,Cus007,Mark004,2019-06-17,20,70171,"INR"
Prod025,Cus016,Mark002,2019-06-24,3,7671,"INR"
Prod025,Cus007,Mark004,2019-06-28,8,27356,"INR"
Prod025,Cus007,Mark004,2019-07-01,23,80875,"INR"
Prod025,Cus016,Mark002,2019-07-01,1,769,"INR"
Prod025,Cus007,Mark004,2019-07-05,5,19028,"INR"
Prod025,Cus007,Mark004,2019-07-12,9,32111,"INR"
Prod025,Cus016,Mark002,2019-07-12,1,2301,"INR"
Prod025,Cus007,Mark004,2019-07-19,3,10704,"INR"
Prod025,Cus007,Mark004,2019-09-06,7,24977,"INR"
Prod025,Cus007,Mark004,2019-09-13,1,2380,"INR"
Prod025,Cus007,Mark004,2019-09-27,7,24977,"INR"
Prod025,Cus016,Mark002,2019-09-27,1,769,"INR"
Prod025,Cus016,Mark002,2019-10-04,3,6903,"INR"
Prod025,Cus007,Mark004,2019-10-07,22,77310,"INR"
Prod025,Cus007,Mark004,2019-10-21,15,52333,"INR"
Prod025,Cus007,Mark004,2019-10-28,14,51144,"INR"
Prod025,Cus007,Mark004,2019-11-22,1,1190,"INR"
Prod025,Cus007,Mark004,2019-11-29,1,1190,"INR"
Prod025,Cus007,Mark004,2019-12-06,1,2380,"INR"
Prod025,Cus007,Mark004,2019-12-13,1,2380,"INR"
Prod025,Cus007,Mark004,2020-01-10,1,2380,"INR"
Prod025,Cus007,Mark004,2020-01-17,1,3569,"INR"
Prod025,Cus007,Mark004,2020-02-07,1,782,"INR"
Prod025,Cus007,Mark004,2020-02-21,10,23514,"INR"
Prod025,Cus007,Mark004,2020-03-06,24,57218,"INR"
Prod025,Cus016,Mark002,2020-03-06,2,3833,"INR"
Prod025,Cus016,Mark002,2020-03-12,18,42171,"INR"
Prod025,Cus016,Mark002,2020-03-13,1,1537,"INR"
Prod025,Cus016,Mark002,2020-03-24,9,19935,"INR"
Prod025,Cus007,Mark004,2020-04-03,9,21944,"INR"
Prod025,Cus016,Mark002,2020-04-07,5,10736,"INR"
Prod025,Cus016,Mark002,2020-04-16,2,4602,"INR"
Prod025,Cus007,Mark004,2020-04-17,23,53296,"INR"
Prod025,Cus016,Mark002,2020-04-22,10,22236,"INR"
Prod025,Cus016,Mark002,2020-05-08,1,1532,"INR"
Prod025,Cus016,Mark002,2020-05-14,1,1532,"INR"
Prod025,Cus016,Mark002,2020-05-30,17,39102,"INR"
Prod025,Cus016,Mark002,2020-06-05,25,57505,"INR"
Prod025,Cus007,Mark004,2020-06-15,22,52514,"INR"
Prod025,Cus016,Mark002,2020-06-16,8,17634,"INR"
Prod026,Cus030,Mark007,2017-10-05,86,47528,"INR"
Prod026,Cus030,Mark007,2017-10-06,14,7921,"INR"
Prod026,Cus030,Mark007,2017-10-11,43,23764,"INR"
Prod026,Cus030,Mark007,2017-10-16,57,31685,"INR"
Prod026,Cus030,Mark007,2017-10-19,43,23764,"INR"
Prod026,Cus030,Mark007,2017-10-20,14,7921,"INR"
Prod026,Cus030,Mark007,2017-10-25,72,39606,"INR"
Prod026,Cus030,Mark007,2017-10-26,86,47537,"INR"
Prod026,Cus030,Mark007,2017-10-27,14,7921,"INR"
Prod026,Cus030,Mark007,2017-11-02,29,15843,"INR"
Prod026,Cus030,Mark007,2017-11-03,86,47528,"INR"
Prod026,Cus030,Mark007,2017-11-06,14,7921,"INR"
Prod026,Cus030,Mark007,2017-12-20,14,7921,"INR"
Prod026,Cus030,Mark007,2017-12-21,43,23769,"INR"
Prod026,Cus030,Mark007,2017-12-28,43,23769,"INR"
Prod026,Cus030,Mark007,2018-01-05,14,7921,"INR"
Prod026,Cus030,Mark007,2018-01-16,14,7921,"INR"
Prod026,Cus030,Mark007,2018-01-18,43,23769,"INR"
Prod026,Cus030,Mark007,2018-01-25,29,15843,"INR"
Prod026,Cus030,Mark007,2018-02-01,29,15843,"INR"
Prod026,Cus030,Mark007,2018-02-08,14,7921,"INR"
Prod026,Cus030,Mark007,2018-02-15,14,7921,"INR"
Prod026,Cus030,Mark007,2018-02-22,43,23769,"INR"
Prod026,Cus030,Mark007,2018-03-01,29,15847,"INR"
Prod026,Cus030,Mark007,2018-03-08,14,7921,"INR"
Prod026,Cus030,Mark007,2018-03-15,29,15843,"INR"
Prod027,Cus007,Mark004,2017-10-11,1,537,"INR"
Prod027,Cus005,Mark004,2017-10-16,1,343,"INR"
Prod027,Cus006,Mark004,2017-10-23,7,9153,"INR"
Prod027,Cus007,Mark004,2017-11-03,120,47204,"INR"
Prod027,Cus007,Mark004,2017-11-14,1,537,"INR"
Prod027,Cus006,Mark004,2017-11-24,7,9153,"INR"
Prod027,Cus006,Mark004,2017-12-11,14,18764,"INR"
Prod027,Cus006,Mark004,2017-12-18,1,458,"INR"
Prod027,Cus020,Mark004,2017-12-19,1,662,"INR"
Prod028,Cus007,Mark004,2018-04-20,98,47477,"INR"
Prod029,Cus007,Mark004,2018-04-23,8,2894,"INR"
Prod030,Cus007,Mark004,2017-10-19,2,2884,"INR"
Prod030,Cus007,Mark004,2017-10-20,1,2019,"INR"
Prod030,Cus007,Mark004,2017-10-27,22,37468,"INR"
Prod030,Cus006,Mark004,2017-11-01,1,245,"INR"
Prod030,Cus007,Mark004,2017-11-03,500,239583,"INR"
Prod030,Cus006,Mark004,2017-11-06,1,245,"INR"
Prod030,Cus007,Mark004,2017-11-06,1,2306,"INR"
Prod030,Cus006,Mark004,2017-11-07,1,245,"INR"
Prod030,Cus006,Mark004,2017-11-08,1,245,"INR"
Prod030,Cus006,Mark004,2017-11-13,1,245,"INR"
Prod030,Cus006,Mark004,2017-11-14,1,491,"INR"
Prod030,Cus007,Mark004,2017-11-16,3,4611,"INR"
Prod030,Cus006,Mark004,2017-11-17,1,245,"INR"
Prod030,Cus007,Mark004,2017-11-17,4,6917,"INR"
Prod030,Cus007,Mark004,2017-11-20,3,1366,"INR"
Prod030,Cus007,Mark004,2017-11-30,167,81019,"INR"
Prod030,Cus006,Mark004,2017-12-21,1,241,"INR"
Prod030,Cus007,Mark004,2018-02-09,1,1153,"INR"
Prod030,Cus005,Mark004,2018-02-19,1,185,"INR"
Prod030,Cus007,Mark004,2018-02-21,80,38889,"INR"
Prod030,Cus005,Mark004,2019-01-03,1,185,"INR"
Prod030,Cus006,Mark004,2019-02-06,112,106856,"INR"
Prod030,Cus006,Mark004,2019-03-15,50,96069,"INR"
Prod030,Cus007,Mark004,2019-05-17,37,16958,"INR"
Prod030,Cus007,Mark004,2019-06-03,8,14120,"INR"
Prod030,Cus007,Mark004,2019-06-24,13,21903,"INR"
Prod030,Cus006,Mark004,2019-07-02,133,255287,"INR"
Prod030,Cus007,Mark004,2019-07-19,17,29106,"INR"
Prod030,Cus007,Mark004,2019-07-26,18,30838,"INR"
Prod030,Cus007,Mark004,2019-12-05,2,639,"INR"
Prod030,Cus007,Mark004,2020-02-07,12,5046,"INR"
Prod031,Cus007,Mark004,2018-10-05,10,3944,"INR"
Prod031,Cus007,Mark004,2019-11-08,54,24903,"INR"
Prod032,Cus024,Mark002,2018-01-15,1,477,"INR"
Prod032,Cus024,Mark002,2018-03-05,1,477,"INR"
Prod032,Cus024,Mark002,2018-03-13,1,477,"INR"
Prod032,Cus024,Mark002,2018-04-24,5,6685,"INR"
Prod032,Cus024,Mark002,2018-05-08,5,6685,"INR"
Prod033,Cus011,Mark003,2017-10-06,2,6361,"INR"
Prod033,Cus011,Mark003,2017-10-13,2,5296,"INR"
Prod033,Cus011,Mark003,2017-10-20,2,5301,"INR"
Prod033,Cus010,Mark003,2017-10-24,4,9588,"INR"
Prod033,Cus010,Mark003,2017-10-26,16,38356,"INR"
Prod033,Cus011,Mark003,2017-10-27,2,6361,"INR"
Prod033,Cus011,Mark003,2017-11-07,2,7417,"INR"
Prod033,Cus003,Mark003,2017-11-09,1,1412,"INR"
Prod033,Cus012,Mark003,2017-11-13,1,2569,"INR"
Prod033,Cus011,Mark003,2017-11-13,3,8477,"INR"
Prod033,Cus003,Mark003,2017-11-13,2,4454,"INR"
Prod033,Cus011,Mark003,2017-11-20,1,3181,"INR"
Prod033,Cus011,Mark003,2017-11-27,4,13769,"INR"
Prod033,Cus011,Mark003,2017-12-04,3,9537,"INR"
Prod033,Cus011,Mark003,2017-12-11,5,15894,"INR"
Prod033,Cus011,Mark003,2017-12-18,3,10597,"INR"
Prod033,Cus011,Mark003,2017-12-26,4,11657,"INR"
Prod033,Cus011,Mark003,2017-12-29,1,1060,"INR"
Prod033,Cus011,Mark003,2018-01-05,4,13773,"INR"
Prod033,Cus011,Mark003,2018-01-09,2,5296,"INR"
Prod033,Cus011,Mark003,2018-02-16,2,6356,"INR"
Prod033,Cus011,Mark003,2018-02-26,2,6356,"INR"
Prod033,Cus011,Mark003,2018-03-02,2,7417,"INR"
Prod033,Cus011,Mark003,2018-03-09,1,3227,"INR"
Prod033,Cus011,Mark003,2018-03-16,1,4301,"INR"
Prod033,Cus011,Mark003,2018-03-23,2,6454,"INR"
Prod033,Cus011,Mark003,2018-03-30,1,4296,"INR"
Prod033,Cus011,Mark003,2018-04-03,1,2148,"INR"
Prod033,Cus011,Mark003,2018-04-09,1,2148,"INR"
Prod033,Cus011,Mark003,2018-04-13,2,5375,"INR"
Prod033,Cus011,Mark003,2018-04-16,1,1074,"INR"
Prod033,Cus011,Mark003,2018-04-20,1,1074,"INR"
Prod033,Cus011,Mark003,2018-04-27,1,3227,"INR"
Prod033,Cus011,Mark003,2018-04-30,1,1074,"INR"
Prod033,Cus011,Mark003,2018-05-07,2,7528,"INR"
Prod033,Cus011,Mark003,2018-05-16,2,6449,"INR"
Prod033,Cus011,Mark003,2018-05-18,1,3222,"INR"
Prod033,Cus011,Mark003,2018-05-28,1,3222,"INR"
Prod033,Cus011,Mark003,2018-06-01,1,4301,"INR"
Prod033,Cus011,Mark003,2018-06-04,2,6449,"INR"
Prod033,Cus011,Mark003,2018-06-11,2,5375,"INR"
Prod033,Cus011,Mark003,2018-06-18,1,3227,"INR"
Prod033,Cus011,Mark003,2018-06-19,1,4301,"INR"
Prod033,Cus011,Mark003,2018-06-25,1,3227,"INR"
Prod033,Cus011,Mark003,2018-07-02,1,1074,"INR"
Prod033,Cus011,Mark003,2018-07-09,3,8597,"INR"
Prod033,Cus011,Mark003,2018-07-16,1,1074,"INR"
Prod033,Cus011,Mark003,2018-07-17,2,5375,"INR"
Prod033,Cus011,Mark003,2018-08-07,1,1074,"INR"
Prod033,Cus007,Mark004,2018-08-15,100,118056,"INR"
Prod033,Cus011,Mark003,2018-09-17,9,29028,"INR"
Prod033,Cus011,Mark003,2018-11-02,12,39782,"INR"
Prod033,Cus011,Mark003,2018-11-05,1,3227,"INR"
Prod034,Cus002,Mark002,2018-04-24,20,20106,"INR"
Prod034,Cus023,Mark002,2018-06-11,1,324,"INR"
Prod034,Cus023,Mark002,2018-09-28,1,324,"INR"
Prod035,Cus005,Mark004,2017-11-22,1,361,"INR"
Prod035,Cus031,Mark005,2017-11-24,1,1931,"INR"
Prod035,Cus005,Mark004,2017-11-24,1,361,"INR"
Prod035,Cus005,Mark004,2017-11-27,1,361,"INR"
Prod035,Cus005,Mark004,2017-11-28,1,361,"INR"
Prod035,Cus031,Mark005,2017-12-01,1,1287,"INR"
Prod035,Cus006,Mark004,2017-12-01,1,412,"INR"
Prod035,Cus031,Mark005,2017-12-11,1,644,"INR"
Prod035,Cus007,Mark004,2017-12-11,116,42009,"INR"
Prod036,Cus002,Mark002,2018-04-18,20,20106,"INR"
Prod037,Cus007,Mark004,2018-04-23,3,1157,"INR"
Prod038,Cus007,Mark004,2017-10-09,1,301,"INR"
Prod038,Cus007,Mark004,2017-12-18,1,306,"INR"
Prod038,Cus007,Mark004,2017-12-27,1,306,"INR"
Prod038,Cus005,Mark004,2018-02-07,1,500,"INR"
Prod038,Cus007,Mark004,2018-04-03,1,306,"INR"
Prod038,Cus007,Mark004,2018-04-09,1,306,"INR"
Prod038,Cus007,Mark004,2018-04-10,17,9537,"INR"
Prod038,Cus007,Mark004,2018-04-13,138,76852,"INR"
Prod038,Cus007,Mark004,2018-06-22,1,310,"INR"
Prod038,Cus007,Mark004,2018-07-27,1,1551,"INR"
Prod038,Cus007,Mark004,2018-07-30,1,1245,"INR"
Prod039,Cus016,Mark002,2017-10-06,1,523,"INR"
Prod039,Cus024,Mark002,2017-10-09,1,583,"INR"
Prod039,Cus003,Mark006,2017-10-10,1,0,"INR"
Prod039,Cus013,Mark006,2017-10-10,1,0,"INR"
Prod039,Cus003,Mark003,2017-10-11,1,806,"INR"
Prod039,Cus023,Mark002,2017-10-13,1,523,"INR"
Prod039,Cus022,Mark002,2017-10-17,30,51861,"INR"
Prod039,Cus003,Mark003,2017-10-19,1,1606,"INR"
Prod039,Cus003,Mark003,2017-10-20,1,1606,"INR"
Prod039,Cus016,Mark002,2017-10-20,1,523,"INR"
Prod039,Cus003,Mark003,2017-10-23,1,806,"INR"
Prod039,Cus003,Mark003,2017-10-25,2,5634,"INR"
Prod039,Cus003,Mark003,2017-10-26,2,4019,"INR"
Prod039,Cus016,Mark002,2017-10-27,1,1046,"INR"
Prod039,Cus003,Mark003,2017-10-30,1,1611,"INR"
Prod039,Cus003,Mark003,2017-11-03,1,1606,"INR"
Prod039,Cus016,Mark002,2017-11-03,1,2088,"INR"
Prod039,Cus003,Mark003,2017-11-06,1,806,"INR"
Prod039,Cus014,Mark003,2017-11-06,2,4634,"INR"
Prod039,Cus016,Mark002,2017-11-06,1,523,"INR"
Prod039,Cus016,Mark002,2017-11-09,1,523,"INR"
Prod039,Cus003,Mark003,2017-11-10,1,806,"INR"
Prod039,Cus016,Mark002,2017-11-10,1,1042,"INR"
Prod039,Cus003,Mark003,2017-11-14,3,8042,"INR"
Prod039,Cus003,Mark003,2017-11-16,1,1611,"INR"
Prod039,Cus023,Mark002,2017-11-16,1,523,"INR"
Prod039,Cus003,Mark003,2017-11-17,1,2417,"INR"
Prod039,Cus016,Mark002,2017-11-17,1,1569,"INR"
Prod039,Cus011,Mark003,2017-11-21,2,2491,"INR"
Prod039,Cus003,Mark003,2017-11-22,1,1606,"INR"
Prod039,Cus016,Mark002,2017-11-23,1,1042,"INR"
Prod039,Cus016,Mark002,2017-11-24,2,3657,"INR"
Prod039,Cus016,Mark002,2017-11-27,6,8875,"INR"
Prod039,Cus011,Mark003,2017-11-29,1,894,"INR"
Prod039,Cus014,Mark003,2017-11-29,2,4634,"INR"
Prod039,Cus003,Mark003,2017-11-30,1,806,"INR"
Prod039,Cus003,Mark003,2017-12-01,1,806,"INR"
Prod039,Cus023,Mark002,2017-12-01,1,523,"INR"
Prod039,Cus003,Mark003,2017-12-06,1,1611,"INR"
Prod039,Cus003,Mark003,2017-12-07,1,806,"INR"
Prod039,Cus003,Mark003,2017-12-08,1,1611,"INR"
Prod039,Cus016,Mark002,2017-12-08,1,523,"INR"
Prod039,Cus003,Mark003,2017-12-11,1,806,"INR"
Prod039,Cus003,Mark003,2017-12-14,1,806,"INR"
Prod039,Cus003,Mark003,2017-12-15,1,2412,"INR"
Prod039,Cus024,Mark002,2017-12-18,1,583,"INR"
Prod039,Cus003,Mark003,2017-12-20,1,1611,"INR"
Prod039,Cus016,Mark002,2017-12-21,1,1565,"INR"
Prod039,Cus011,Mark003,2017-12-22,2,2491,"INR"
Prod039,Cus016,Mark002,2017-12-22,5,8352,"INR"
Prod039,Cus003,Mark003,2017-12-26,1,806,"INR"
Prod039,Cus003,Mark003,2017-12-27,1,1606,"INR"
Prod039,Cus014,Mark003,2017-12-27,2,4634,"INR"
Prod039,Cus003,Mark003,2017-12-29,1,2412,"INR"
Prod039,Cus016,Mark002,2018-01-02,5,9306,"INR"
Prod039,Cus011,Mark003,2018-01-03,1,829,"INR"
Prod039,Cus003,Mark003,2018-01-03,1,1606,"INR"
Prod039,Cus016,Mark002,2018-01-05,5,8731,"INR"
Prod039,Cus003,Mark003,2018-01-08,1,806,"INR"
Prod039,Cus014,Mark003,2018-01-08,2,4634,"INR"
Prod039,Cus023,Mark002,2018-01-08,1,523,"INR"
Prod039,Cus003,Mark003,2018-01-09,1,806,"INR"
Prod039,Cus011,Mark003,2018-01-11,3,3324,"INR"
Prod039,Cus003,Mark003,2018-01-11,1,2412,"INR"
Prod039,Cus014,Mark003,2018-01-11,2,4634,"INR"
Prod039,Cus016,Mark002,2018-01-11,2,4069,"INR"
Prod039,Cus003,Mark003,2018-01-12,1,1606,"INR"
Prod039,Cus016,Mark002,2018-01-12,6,11051,"INR"
Prod039,Cus003,Mark006,2018-01-15,1,0,"INR"
Prod039,Cus003,Mark003,2018-01-15,1,806,"INR"
Prod039,Cus003,Mark003,2018-01-17,1,806,"INR"
Prod039,Cus016,Mark002,2018-01-19,17,29079,"INR"
Prod039,Cus003,Mark003,2018-01-22,1,806,"INR"
Prod039,Cus014,Mark003,2018-01-24,2,4634,"INR"
Prod039,Cus016,Mark002,2018-01-25,7,11630,"INR"
Prod039,Cus003,Mark003,2018-01-26,1,806,"INR"
Prod039,Cus016,Mark002,2018-01-26,11,18611,"INR"
Prod039,Cus003,Mark003,2018-01-29,1,806,"INR"
Prod039,Cus014,Mark003,2018-01-29,2,4634,"INR"
Prod039,Cus003,Mark003,2018-01-31,1,1611,"INR"
Prod039,Cus016,Mark002,2018-02-01,6,9884,"INR"
Prod039,Cus016,Mark002,2018-02-02,19,33144,"INR"
Prod039,Cus011,Mark003,2018-02-05,4,4986,"INR"
Prod039,Cus011,Mark003,2018-02-08,1,1245,"INR"
Prod039,Cus003,Mark003,2018-02-08,1,806,"INR"
Prod039,Cus016,Mark002,2018-02-08,3,4653,"INR"
Prod039,Cus011,Mark003,2018-02-09,1,894,"INR"
Prod039,Cus003,Mark003,2018-02-09,1,806,"INR"
Prod039,Cus016,Mark002,2018-02-09,23,39537,"INR"
Prod039,Cus011,Mark003,2018-02-12,1,1662,"INR"
Prod039,Cus003,Mark003,2018-02-14,1,806,"INR"
Prod039,Cus003,Mark003,2018-02-20,1,806,"INR"
Prod039,Cus014,Mark003,2018-02-20,2,4634,"INR"
Prod039,Cus003,Mark003,2018-02-21,1,806,"INR"
Prod039,Cus003,Mark003,2018-02-22,1,806,"INR"
Prod039,Cus003,Mark003,2018-02-23,1,2412,"INR"
Prod039,Cus003,Mark003,2018-02-26,1,806,"INR"
Prod039,Cus003,Mark003,2018-02-28,1,2417,"INR"
Prod039,Cus023,Mark002,2018-03-01,1,523,"INR"
Prod039,Cus011,Mark006,2018-03-08,5,0,"INR"
Prod039,Cus011,Mark003,2018-03-13,1,829,"INR"
Prod039,Cus003,Mark003,2018-03-14,1,3181,"INR"
Prod039,Cus014,Mark003,2018-03-14,4,9352,"INR"
Prod039,Cus023,Mark002,2018-03-14,1,523,"INR"
Prod039,Cus003,Mark003,2018-03-15,1,796,"INR"
Prod039,Cus014,Mark003,2018-03-15,2,4676,"INR"
Prod039,Cus024,Mark002,2018-03-19,1,583,"INR"
Prod039,Cus014,Mark003,2018-03-21,2,4676,"INR"
Prod039,Cus003,Mark003,2018-03-23,1,796,"INR"
Prod039,Cus011,Mark003,2018-03-27,2,2491,"INR"
Prod039,Cus014,Mark003,2018-03-29,2,4676,"INR"
Prod039,Cus011,Mark003,2018-03-30,1,829,"INR"
Prod039,Cus003,Mark003,2018-04-04,1,796,"INR"
Prod039,Cus003,Mark003,2018-04-06,2,3972,"INR"
Prod039,Cus003,Mark003,2018-04-09,1,796,"INR"
Prod039,Cus003,Mark003,2018-04-10,1,796,"INR"
Prod039,Cus014,Mark003,2018-04-10,2,4676,"INR"
Prod039,Cus024,Mark002,2018-04-10,1,583,"INR"
Prod039,Cus003,Mark003,2018-04-11,1,796,"INR"
Prod039,Cus003,Mark003,2018-04-12,1,796,"INR"
Prod039,Cus003,Mark003,2018-04-16,1,1593,"INR"
Prod039,Cus011,Mark003,2018-04-17,3,3574,"INR"
Prod039,Cus003,Mark003,2018-04-20,1,796,"INR"
Prod039,Cus011,Mark003,2018-04-23,1,449,"INR"
Prod039,Cus003,Mark003,2018-04-23,1,796,"INR"
Prod039,Cus024,Mark002,2018-04-24,1,583,"INR"
Prod039,Cus003,Mark003,2018-04-25,1,796,"INR"
Prod039,Cus024,Mark002,2018-04-30,1,583,"INR"
Prod039,Cus003,Mark003,2018-05-02,1,796,"INR"
Prod039,Cus003,Mark003,2018-05-03,1,796,"INR"
Prod039,Cus003,Mark003,2018-05-04,1,796,"INR"
Prod039,Cus003,Mark003,2018-05-07,1,796,"INR"
Prod039,Cus014,Mark003,2018-05-16,2,4676,"INR"
Prod039,Cus003,Mark003,2018-05-23,1,2389,"INR"
Prod039,Cus003,Mark003,2018-05-28,1,796,"INR"
Prod039,Cus003,Mark003,2018-05-31,1,796,"INR"
Prod039,Cus003,Mark003,2018-06-01,1,1588,"INR"
Prod039,Cus003,Mark003,2018-07-05,1,796,"INR"
Prod039,Cus003,Mark003,2018-07-18,1,796,"INR"
Prod039,Cus011,Mark003,2018-08-20,1,1245,"INR"
Prod039,Cus003,Mark003,2018-09-06,1,796,"INR"
Prod039,Cus003,Mark003,2018-09-07,1,796,"INR"
Prod039,Cus003,Mark003,2018-09-12,1,3176,"INR"
Prod039,Cus003,Mark003,2018-09-19,1,796,"INR"
Prod039,Cus011,Mark003,2018-09-20,1,829,"INR"
Prod039,Cus003,Mark003,2018-09-21,1,796,"INR"
Prod039,Cus003,Mark003,2019-04-05,1,1569,"INR"
Prod039,Cus011,Mark003,2019-04-08,1,1245,"INR"
Prod039,Cus003,Mark003,2019-04-09,1,782,"INR"
Prod039,Cus003,Mark003,2019-05-03,1,782,"INR"
Prod039,Cus011,Mark003,2019-05-28,1,1069,"INR"
Prod039,Cus003,Mark003,2019-05-31,1,1569,"INR"
Prod039,Cus003,Mark003,2019-06-05,1,782,"INR"
Prod039,Cus010,Mark003,2019-06-14,1,1611,"INR"
Prod039,Cus011,Mark003,2019-06-18,1,870,"INR"
Prod039,Cus010,Mark003,2019-06-19,1,806,"INR"
Prod039,Cus003,Mark003,2019-06-19,1,3134,"INR"
Prod039,Cus003,Mark003,2019-06-20,1,782,"INR"
Prod039,Cus010,Mark003,2019-06-21,1,806,"INR"
Prod039,Cus011,Mark003,2019-06-21,1,3213,"INR"
Prod039,Cus010,Mark003,2019-06-25,1,2412,"INR"
Prod039,Cus010,Mark003,2019-06-28,1,1611,"INR"
Prod039,Cus011,Mark003,2019-07-01,1,1069,"INR"
Prod039,Cus003,Mark003,2019-07-03,1,782,"INR"
Prod039,Cus003,Mark003,2019-07-10,1,2352,"INR"
Prod039,Cus003,Mark003,2019-07-12,2,3917,"INR"
Prod039,Cus011,Mark003,2019-07-15,1,2139,"INR"
Prod039,Cus003,Mark003,2019-07-18,1,1565,"INR"
Prod039,Cus011,Mark003,2019-07-19,1,3213,"INR"
Prod039,Cus003,Mark003,2019-07-22,1,3134,"INR"
Prod039,Cus003,Mark003,2019-08-12,1,782,"INR"
Prod039,Cus003,Mark003,2019-08-23,1,782,"INR"
Prod039,Cus003,Mark003,2019-08-28,1,3130,"INR"
Prod039,Cus011,Mark003,2019-09-06,1,829,"INR"
Prod039,Cus003,Mark003,2019-09-06,1,2352,"INR"
Prod039,Cus003,Mark003,2019-09-16,2,3917,"INR"
Prod039,Cus011,Mark003,2019-09-27,1,1069,"INR"
Prod039,Cus011,Mark003,2019-10-01,1,435,"INR"
Prod039,Cus011,Mark003,2019-10-02,2,4458,"INR"
Prod039,Cus011,Mark003,2019-10-04,1,2139,"INR"
Prod039,Cus003,Mark003,2019-10-09,1,782,"INR"
Prod039,Cus011,Mark003,2019-10-15,1,435,"INR"
Prod039,Cus003,Mark003,2019-10-23,1,782,"INR"
Prod039,Cus003,Mark003,2019-11-02,1,782,"INR"
Prod039,Cus003,Mark003,2019-11-20,1,704,"INR"
Prod040,Cus001,Mark001,2018-01-05,240,168245,"INR"
Prod040,Cus032,Mark009,2018-01-08,120,118847,"INR"
Prod040,Cus001,Mark001,2018-01-12,167,104648,"INR"
Prod040,Cus001,Mark001,2018-01-15,240,168245,"INR"
Prod040,Cus006,Mark004,2018-01-15,320,659380,"INR"
Prod040,Cus006,Mark004,2018-01-17,33,51250,"INR"
Prod040,Cus005,Mark006,2018-01-19,40,0,"INR"
Prod040,Cus006,Mark004,2018-01-19,600,1283875,"INR"
